# THALASSA - CARTESIAN COORDINATES                                                                                                                                                                      
#================================================================================================================================================================                                       
#                  MJD                 X [km]                 Y [km]                 Z [km]                VX [km]                VY [km]                VZ [km]                                        
 5.904300000000000E+04, 6.628000000000000E+03, 0.000000000000000E+00, 0.000000000000000E+00, 0.000000000000000E+00, 7.754925639435714E+00, 0.000000000000000E+00
 5.904400000000000E+04, 4.244389704117644E+03, 5.085671147385071E+03,-5.344595861709903E-03,-5.961610921917690E+00, 4.965635099020888E+00, 1.179868531948304E-05
 5.904500000000000E+04,-1.387337926209352E+03, 6.469297419983212E+03, 1.418848426983537E-02,-7.592073076262126E+00,-1.639546272404024E+00, 2.665176624936386E-05
 5.904600000000000E+04,-6.034571401634274E+03, 2.692719576947787E+03, 4.609675662228980E-02,-3.160830994759660E+00,-7.104559674498872E+00,-3.744270169041654E-07
 5.904700000000000E+04,-5.615165301237030E+03,-3.474944606102457E+03, 3.595024671624383E-02, 4.094946226718991E+00,-6.615796546894533E+00,-6.930105471626673E-05
 5.904800000000000E+04,-5.733522680330877E+01,-6.604559550287401E+03,-4.263704129500329E-02, 7.777782197556798E+00,-7.506088923812358E-02,-9.898728269172881E-05
 5.904900000000000E+04, 5.678260806462118E+03,-3.384735859046940E+03,-1.192110277690304E-01, 3.987446098982463E+00, 6.669354546737770E+00,-9.836826555152351E-06
 5.905000000000000E+04, 5.676464642449077E+03, 3.397104392476876E+03,-7.816493709312573E-02,-3.982450586701319E+00, 6.664615347107547E+00, 1.402362306409253E-04
 5.905100000000000E+04,-5.470809305521911E+02, 6.591233788074940E+03, 8.011254960755079E-02,-7.737631568802305E+00,-6.463489482997690E-01, 1.658075035840650E-04
 5.905200000000000E+04,-6.244241236674194E+03, 2.154810460980561E+03, 1.754512552362676E-01,-2.526625941016812E+00,-7.351166794747954E+00,-1.834063574428950E-05
 5.905300000000000E+04,-4.262695680578260E+03,-5.033867183118471E+03, 5.056911018401854E-02, 5.943422664834832E+00,-5.025262073894588E+00,-2.087502935826000E-04
 5.905400000000000E+04, 3.412108300196432E+03,-5.641921209548451E+03,-1.571758989594435E-01, 6.663715880857519E+00, 4.025687709383659E+00,-1.196874600348347E-04
 5.905500000000000E+04, 6.367081397022142E+03, 1.731797918205012E+03,-1.326313568695959E-01,-2.032856265573730E+00, 7.507855308163903E+00, 1.563624159215144E-04
 5.905600000000000E+04,-2.257742938342986E+02, 6.599212825020686E+03, 1.152263075599580E-01,-7.767035675946148E+00,-2.624141221469389E-01, 1.770539579333757E-04
 5.905700000000000E+04,-6.529048539993018E+03, 9.559068580099901E+02, 1.613501776976144E-01,-1.120099718959608E+00,-7.694137207767636E+00,-1.294736085517554E-04
 5.905800000000000E+04,-1.733886879782691E+03,-6.355444250436220E+03,-1.162505217944838E-01, 7.513960400798686E+00,-2.042851046518430E+00,-2.018818627416816E-04
 5.905900000000000E+04, 6.239078913341124E+03,-2.098398314246719E+03,-1.778165193092155E-01, 2.486251017083990E+00, 7.383930515699729E+00, 1.575508614583465E-04
 5.906000000000000E+04, 2.066061691767865E+03, 6.254731367501078E+03, 1.586443004625970E-01,-7.388997445020109E+00, 2.448487076990461E+00, 2.116832297851750E-04
 5.906100000000000E+04,-6.389006230615176E+03, 1.610127557955384E+03, 1.661048430199671E-01,-1.900403775266934E+00,-7.544644783868169E+00,-2.251613113141041E-04
 5.906200000000000E+04,-6.413552262444805E+02,-6.547270497659320E+03,-2.255554571207491E-01, 7.753890386380377E+00,-7.526718768399652E-01,-1.544449927854800E-04
 5.906300000000000E+04, 6.505882021412769E+03, 9.160525455521685E+02,-6.419327433379762E-02,-1.086095244145155E+00, 7.722143472932617E+00, 3.007499553012640E-04
 5.906400000000000E+04,-2.987747916066931E+03, 5.854635943229437E+03, 2.533943365917350E-01,-6.943225197847606E+00,-3.537038302995723E+00,-3.837297823030377E-05
 5.906500000000000E+04,-4.028748563536409E+03,-5.189400282822570E+03,-1.421027712139264E-01, 6.157804267831840E+00,-4.776247188467873E+00,-2.348566328010239E-04
 5.906600000000000E+04, 6.530962600396058E+03,-5.741654488339200E+02,-6.746561428697445E-02, 6.810868998269933E-01, 7.775688239430641E+00, 2.598238509624716E-04
 5.906700000000000E+04,-3.967127298428340E+03, 5.214558880233038E+03, 1.824330386154839E-01,-6.214652917230294E+00,-4.722856010643246E+00,-1.296756433003541E-04
 5.906800000000000E+04, 3.115958632857604E+02,-6.533635046955002E+03,-1.979339270189716E-01, 7.802339264029457E+00, 3.747523329346161E-01, 1.382202680128321E-05
 5.906900000000000E+04, 6.116727249926688E+02, 6.469453258684575E+03, 1.866084065533384E-01,-7.803420141890324E+00, 7.350990608639956E-01,-1.255440704416190E-05
 5.906900072443383E+04, 1.219738141600684E+02, 6.496991596663091E+03, 1.852904393580818E-01,-7.836708256000755E+00, 1.444211457043110E-01,-2.953912713461362E-05
